approach,r,iter
s2,0.10261870838726221,495
s3,0.7561255750599687,495
s4,-0.03596834738744283,495
s1,0.7633700724137957,496
s2,0.2088169485596285,496
s3,0.7598576048820764,496
s4,0.00880673827548079,496
s1,0.8268746855173316,497
s2,0.28890855714870944,497
s3,0.7352825192104377,497
s4,0.05672457203356387,497
s1,0.8092723433897261,498
s2,-0.14391981839123952,498
s3,0.7786375568669305,498
s4,-0.25886445502154765,498
s1,0.7854003195828605,499
s2,-0.03547691659610547,499
s3,0.6768377021766441,499
s4,-0.1786189770129784,499
s1,0.8167717835027004,500
s2,0.16631358936656518,500
s3,0.7571057687033861,500
s4,0.091862874969976,500
s1,0.8181330851877793,501
s2,0.16486128926851204,501
s3,0.7538841233201334,501
s4,0.034680173273456634,501
s1,0.7461024247547204,502
s2,-0.21313064978874116,502
s3,0.7102598484726205,502
s4,-0.24549197963933986,502
s1,0.7593620136065887,503
s2,0.21756832442006027,503
s3,0.7239373151215115,503
s4,0.0825301253636616,503
s1,0.8582344351273911,504
s2,0.32677446915324665,504
s3,0.843079064377503,504
s4,0.23762536182124233,504
s1,0.7925589616020675,505
s2,-0.05390801559000916,505
s3,0.7222314386243192,505
s4,-0.23231614442249943,505
s1,0.8175789188769672,506
s2,0.40900599584677105,506
s3,0.8059180691498851,506
s4,0.23584025106331047,506
s1,0.8014009012466101,507
s2,0.3476573931521384,507
s3,0.7673418770363608,507
s4,0.18456255033711752,507
s1,0.8210286023356893,508
s2,0.13713040087199033,508
s3,0.7587309906649352,508
s4,0.122246250085809,508
s1,0.8146823049171182,509
s2,0.250634546046577,509
s3,0.7294836368144856,509
s4,0.17891822182682046,509
s1,0.8041537871260591,510
s2,0.17540837879544305,510
s3,0.8041537871260591,510
s4,0.0015439023389301697,510
s1,0.7806084209144691,511
s2,0.005673484303925008,511
s3,0.7203812367937796,511
s4,-0.15934858304009625,511
s1,0.7893920600341007,512
s2,-0.07130225607943545,512
s3,0.7606378987022684,512
s4,-0.15224987918163432,512
s1,0.8119885830779712,513
s2,0.1772015592906427,513
s3,0.7780549335029594,513
s4,0.14579383999564177,513
s1,0.7551147823503264,514
s2,0.16261094327758543,514
s3,0.7341260870948146,514
s4,0.036186907827217514,514
s1,0.7922772191264348,515
s2,0.33204785088126115,515
s3,0.7248437850377936,515
s4,0.2932120823003468,515
s1,0.799430690196862,516
s2,0.19145961141920792,516
s3,0.7874915326438068,516
s4,-0.03418091776979889,516
s1,0.7629076031361706,517
s2,0.08278745552280906,517
s3,0.7441535048569163,517
s4,-0.048284305591349844,517
s1,0.8451405557943975,518
s2,0.23316823982042129,518
s3,0.8021283910994527,518
s4,0.076228931793776,518
s1,0.8737445647469532,519
s2,0.15265590108074215,519
s3,0.8367657101141193,519
s4,-0.07137743588980369,519
s1,0.8008166638317592,520
s2,0.08923185383930961,520
s3,0.7658806833899315,520
s4,-0.0506838592697549,520
s1,0.7395550080566934,521
s2,0.3850744363910744,521
s3,0.7055410705007821,521
s4,0.3029993227626807,521
s1,0.7560398151618948,522
s2,0.07755616948881561,522
s3,0.7560398151618948,522
s4,0.01082941516155641,522
s1,0.7638790218100122,523
s2,0.02290264142049126,523
s3,0.7481547699766429,523
s4,-0.05067885634711058,523
s1,0.7830370350931461,524
s2,0.17666189715641595,524
s3,0.7729199840702288,524
s4,-0.03154978967809449,524
s1,0.8285487194020857,525
s2,0.2485656674782637,525
s3,0.7866965983080799,525
s4,0.11701897984357798,525
s1,0.771981576039892,526
s2,0.13055042850851403,526
s3,0.7532475196937025,526
s4,0.051136560910191774,526
s1,0.794959977505533,527
s2,0.15686696937188235,527
s3,0.7476000387544308,527
s4,0.14553842287356905,527
s1,0.7942402101149946,528
s2,0.14738896491680165,528
s3,0.7742635767068706,528
s4,0.11282408496025638,528
s1,0.7202753487794199,529
s2,0.09590216062908997,529
s3,0.7155775540959901,529
s4,-0.06335205596333279,529
s1,0.795387843760952,530
s2,0.0919002130669351,530
s3,0.7492457039937443,530
s4,-0.02959473151588259,530
s1,0.8218886227585924,531
s2,0.4274698848349905,531
s3,0.7941594387634151,531
s4,0.2707542921587577,531
s1,0.7938443112382233,532
s2,0.06440511255280224,532
s3,0.7591810829489954,532
s4,-0.2281962852347498,532
s1,0.8016103608166862,533
s2,-0.10207557866262414,533
s3,0.7826593896746726,533
s4,-0.22585204907210749,533
s1,0.8439111857807428,534
s2,0.17072336799374654,534
s3,0.8203840264194587,534
s4,0.017208745720645523,534
s1,0.8119331838796457,535
s2,0.25414433367649714,535
s3,0.791852702678623,535
s4,0.2225220215986814,535
s1,0.7596255230295275,536
s2,0.0013651559046616163,536
s3,0.7063547451346327,536
s4,-0.12755893149149647,536
s1,0.7893002018195783,537
s2,0.15896177315257773,537
s3,0.7801326592076812,537
s4,0.01786010885318661,537
s1,0.777458538516103,538
s2,0.012241480093776302,538
s3,0.7216022117056412,538
s4,-0.19742060886658958,538
s1,0.8083045404529446,539
s2,0.0964087025431481,539
s3,0.7476330249350875,539
s4,0.07135194813421238,539
s1,0.7130365966008855,540
s2,-0.10190687329035715,540
s3,0.6772595340619002,540
s4,-0.176841394590465,540
s1,0.8297396299369639,541
s2,0.11839446144232704,541
s3,0.8139467819836467,541
s4,-0.021663392658782234,541
s1,0.7369496493665779,542
s2,0.033029842826002784,542
s3,0.7069085161542934,542
s4,-0.01671059171509872,542
s1,0.8315303757068179,543
s2,0.048295416124021155,543
s3,0.8135196963039345,543
s4,-0.01338610439653289,543
s1,0.8021431959776713,544
s2,0.2569763460978077,544
s3,0.7212338721340894,544
s4,0.005339695967244207,544
s1,0.7032627922414512,545
s2,0.04493990314194006,545
s3,0.6644246723350101,545
s4,-0.1206554405456742,545
s1,0.8094296373431717,546
s2,0.05609128343101862,546
s3,0.7700280297745842,546
s4,-0.05732747216406971,546
s1,0.7893166473685668,547
s2,0.12234389049652665,547
s3,0.7710895960084798,547
s4,0.09529461617059194,547
s1,0.8198402422278168,548
s2,0.204554529260788,548
s3,0.7758351500906879,548
s4,0.06428512791942025,548
s1,0.7897821672129763,549
s2,0.14538476138117326,549
s3,0.7440214709926749,549
s4,0.04100823573158292,549
s1,0.7982343764626939,550
s2,0.21802496407806013,550
s3,0.78193693063567,550
s4,0.11280555303291424,550
s1,0.8195440464396269,551
s2,-0.06485253559006651,551
s3,0.747035383018624,551
s4,-0.16315586860187598,551
s1,0.8374010848260243,552
s2,0.07867372026332523,552
s3,0.8106360156949645,552
s4,-0.04680392147339947,552
s1,0.8110694344940992,553
s2,-0.008656505928313862,553
s3,0.7561482282049703,553
s4,-0.08036752391944188,553
s1,0.8420609417658576,554
s2,-0.010818444419839646,554
s3,0.7928521340369894,554
s4,-0.12768801968347324,554
s1,0.7754325716217837,555
s2,0.015213735351245084,555
s3,0.7558518729347521,555
s4,-0.14630863854563475,555
s1,0.8421987261866871,556
s2,0.4581514277342566,556
s3,0.8408981953362877,556
s4,0.31109243890522,556
s1,0.8145319958731374,557
s2,0.036345685622242774,557
s3,0.7682231579131553,557
s4,-0.09716203525471413,557
s1,0.779445900546326,558
s2,0.007554719301318522,558
s3,0.7544693872684473,558
s4,-0.09536636728224265,558
s1,0.8112032115257346,559
s2,-0.09317366572396438,559
s3,0.758563260407177,559
s4,-0.2525886238685979,559
s1,0.7784538254234885,560
s2,0.11959851492057846,560
s3,0.7485127322430609,560
s4,0.06472552336332313,560
s1,0.7612164111315151,561
s2,0.06128773971508315,561
s3,0.7104959436413891,561
s4,-0.03042504311462666,561
s1,0.8359201494598885,562
s2,0.09572647439967538,562
s3,0.7858716819865903,562
s4,0.0761455232407425,562
s1,0.7931863230124453,563
s2,0.14367549516885836,563
s3,0.7394180593872792,563
s4,-0.037983744498368846,563
s1,0.805907918551678,564
s2,0.09699081357012715,564
s3,0.7811202843072345,564
s4,-0.050043827604022005,564
s1,0.783447484078423,565
s2,0.011669627710836272,565
s3,0.7806530799193367,565
s4,-0.1264525146077416,565
s1,0.7812451166376746,566
s2,-0.057555104600958105,566
s3,0.7333222334316458,566
s4,-0.07035176137435796,566
s1,0.8171256447302729,567
s2,0.32823370854525347,567
s3,0.7357576956158461,567
s4,0.31109614027035404,567
s1,0.8017824492212355,568
s2,0.08309393271305651,568
s3,0.7517020744809414,568
s4,-0.0647311829361502,568
s1,0.8240019423930194,569
s2,0.19615217605011465,569
s3,0.7940694949997107,569
s4,0.13737551532160763,569
s1,0.7758860566397237,570
s2,0.06870891385146947,570
s3,0.7034183682898201,570
s4,-0.09445240227713461,570
s1,0.8064611114297826,571
s2,0.08788350617198361,571
s3,0.7527410043763079,571
s4,-0.052728718448718626,571
s1,0.8518689559813986,572
s2,0.305400841621392,572
s3,0.8291892971949395,572
s4,0.25093195729956913,572
s1,0.8064407161848874,573
s2,0.1675990680927586,573
s3,0.7624778761028914,573
s4,0.01634996901944816,573
s1,0.794254742444944,574
s2,-0.13112486405277185,574
s3,0.759277928849342,574
s4,-0.23523325633954348,574
s1,0.8288031637524188,575
s2,0.3136461500970163,575
s3,0.7697142587311059,575
s4,0.24647417242182668,575
s1,0.7517527184598312,576
s2,0.20996240090262758,576
s3,0.7131911435515921,576
s4,0.06763514254333333,576
s1,0.846886418864474,577
s2,0.2606837324284491,577
s3,0.8043593720139237,577
s4,0.10116031893205815,577
s1,0.7890261700177937,578
s2,0.06537248241953063,578
s3,0.7143577252312567,578
s4,-0.02451942172754044,578
s1,0.807949949913953,579
s2,0.05643879036096202,579
s3,0.7822688149916099,579
s4,-0.1035032930877029,579
s1,0.7685427392568884,580
s2,-0.1374724299267125,580
s3,0.6675977094582854,580
s4,-0.18678621513978003,580
s1,0.7382245498081759,581
s2,-0.07558501154288355,581
s3,0.6826502197238706,581
s4,-0.19354656683631208,581
s1,0.7969590485473461,582
s2,0.2682242986155507,582
s3,0.7885390574474449,582
s4,0.12863833312499579,582
s1,0.8722731669491282,583
s2,0.2974490515576925,583
s3,0.8223742688700492,583
s4,0.03773588174690033,583
s1,0.8158778538578503,584
s2,-0.012180014665724905,584
s3,0.7843136741288668,584
s4,-0.09905244883896389,584
s1,0.8194149345842382,585
s2,0.07861631236923765,585
s3,0.7618222549326,585
s4,-0.012928206313800105,585
s1,0.7965018664637892,586
s2,0.17153733712156088,586
s3,0.7048168658149979,586
s4,-0.011544757993808136,586
s1,0.778270996016531,587
s2,-0.03521096412113584,587
s3,0.7324811258158753,587
s4,-0.18306961850389655,587
s1,0.8270552117284137,588
s2,0.17611046686189835,588
s3,0.8087841868236791,588
s4,0.08040027660467379,588
s1,0.8161128139679608,589
s2,0.42032722041869863,589
s3,0.8032155366498965,589
s4,0.3372736864925159,589
s1,0.8146569003305683,590
s2,-0.004210322143225394,590
s3,0.7703634125248395,590
s4,-0.1165974797670607,590
s1,0.8129880381693599,591
s2,0.2598342179476306,591
s3,0.7555799180755113,591
s4,0.15914433510854561,591
s1,0.817069812871928,592
s2,0.06494030204992489,592
s3,0.7587288709339652,592
s4,-0.017190239694156794,592
s1,0.8334515356794225,593
s2,0.06722358395853094,593
s3,0.796286905217986,593
s4,-0.049109487031700996,593
s1,0.7621152977540191,594
s2,0.034898139228011126,594
s3,0.7275202022221701,594
s4,-0.06532230174383917,594
s1,0.7498834779136809,595
s2,-0.07921696457720886,595
s3,0.6857009668084066,595
s4,-0.2290956666976563,595
s1,0.8445061301668495,596
s2,0.18046113041158823,596
s3,0.8174321126601967,596
s4,-0.035267404347295264,596
s1,0.7469818605903598,597
s2,0.02866918136652093,597
s3,0.744688169602086,597
s4,-0.025982736731907354,597
s1,0.768535904401709,598
s2,0.22783058314890686,598
s3,0.7155069273808397,598
s4,0.07766977397219632,598
s1,0.79323437774558,599
s2,0.02410797982765569,599
s3,0.7270808892479383,599
s4,-0.12820006455986369,599
s1,0.8294993630647625,600
s2,0.24275914174094587,600
s3,0.7821160301744691,600
s4,0.04248758705150152,600
s1,0.7627658830417223,601
s2,-0.183007817546964,601
s3,0.7228824586399962,601
s4,-0.33037313914725924,601
s1,0.7789185201397595,602
s2,-0.07980714865947053,602
s3,0.7733381703484589,602
s4,-0.1321529525075023,602
s1,0.790066478322304,603
s2,0.07392517297032788,603
s3,0.7322219281872899,603
s4,-0.00396878656450404,603
s1,0.8234007424653342,604
s2,0.03074918553978311,604
s3,0.7899806330704784,604
s4,-0.09212997428483456,604
s1,0.819875135928268,605
s2,-0.026543295718767262,605
s3,0.8092316246257825,605
s4,-0.15044213882321197,605
s1,0.8249601878838518,606
s2,0.047637564612541664,606
s3,0.8121454711085839,606
s4,-0.03189512555582831,606
s1,0.7974625952626323,607
s2,0.0027038549284759223,607
s3,0.7614145605322922,607
s4,-0.14003465302621132,607
s1,0.808196169969567,608
s2,-0.063403317853584,608
s3,0.7780970043449095,608
s4,-0.10963443257430631,608
s1,0.8182663773437863,609
s2,0.24689091254508205,609
s3,0.7948040291469199,609
s4,0.061650592182700845,609
s1,0.7878792623637473,610
s2,-0.1364694424320744,610
s3,0.730678845387253,610
s4,-0.22669959637385828,610
s1,0.8094936861498683,611
s2,0.028558926387538992,611
s3,0.7740436164794943,611
s4,-0.15691735207307542,611
s1,0.7529615326583544,612
s2,0.19953865843298085,612
s3,0.7315020357033388,612
s4,0.053235192435070446,612
s1,0.7847117806184633,613
s2,-0.06751623129559836,613
s3,0.7543291391821506,613
s4,-0.18086164079837688,613
s1,0.8130277741444114,614
s2,0.3411041167532606,614
s3,0.8130277741444114,614
s4,0.15025662954755983,614
s1,0.7739187643633965,615
s2,0.1592305060766806,615
s3,0.7226521418545688,615
s4,-0.016769593553463375,615
s1,0.7679025352104705,616
s2,0.1468995597458344,616
s3,0.7106230911056592,616
s4,0.020857475180606367,616
s1,0.7904991092383733,617
s2,0.219422292556039,617
s3,0.7781583672811441,617
s4,-0.053836392749661274,617
s1,0.7521870785461725,618
s2,-0.044676927139460615,618
s3,0.7298728812427177,618
s4,-0.08786030261185718,618
s1,0.8150414683436404,619
s2,0.20710111559371427,619
s3,0.7661757922990013,619
s4,0.07063504119969277,619
s1,0.7823936319481553,620
s2,0.18150426405701178,620
s3,0.7546342877266046,620
s4,0.05111094634256276,620
s1,0.774734106578945,621
s2,0.029006748256745225,621
s3,0.7406780341027593,621
s4,-0.13286500434677498,621
s1,0.8279637251181802,622
s2,-0.01971280564627124,622
s3,0.8154046921276471,622
s4,-0.12917301399123765,622
s1,0.7573173637941887,623
s2,-0.10333771506290683,623
s3,0.7317821495157755,623
s4,-0.2409522084665864,623
s1,0.8232245862999024,624
s2,0.18039757986825466,624
s3,0.772168220514258,624
s4,0.15619115391929245,624
s1,0.8078469706803684,625
s2,0.13934906718762624,625
s3,0.7760070722823986,625
s4,-0.05090961121079941,625
s1,0.7349139759823269,626
s2,-0.09869948205301268,626
s3,0.7349139759823269,626
s4,-0.2238578901083519,626
s1,0.8113848784514269,627
s2,0.2923232080645034,627
s3,0.8022124451136277,627
s4,0.15589879699098186,627
s1,0.8156907439581653,628
s2,0.3405582670190497,628
s3,0.7778102870193825,628
s4,0.186211876534506,628
s1,0.761673204753363,629
s2,-0.05825354428854225,629
s3,0.6821817679229574,629
s4,-0.1785427842519693,629
s1,0.8338152239688752,630
s2,0.3425920076811694,630
s3,0.8297040328212212,630
s4,0.268235792137924,630
s1,0.7991998964300449,631
s2,0.08997518473892882,631
s3,0.7457724474192091,631
s4,0.018731664176826625,631
s1,0.8337828604184765,632
s2,0.2641726300952521,632
s3,0.7686842967511341,632
s4,0.13778796154426712,632
s1,0.7600314070762797,633
s2,0.14974943482211567,633
s3,0.7014164512453454,633
s4,0.04007553416324304,633
s1,0.7756651143522766,634
s2,0.2038929755476917,634
s3,0.7101425924142638,634
s4,0.07850737316645737,634
s1,0.8015911553104462,635
s2,-0.056181842178832854,635
s3,0.720689166614749,635
s4,-0.12861367575091817,635
s1,0.8254005362514658,636
s2,0.1518315505487277,636
s3,0.7717217575130553,636
s4,0.0768334382724076,636
s1,0.7692725739068471,637
s2,-0.1712884176359582,637
s3,0.6826825482174538,637
s4,-0.27707876839008005,637
s1,0.8304864955773367,638
s2,0.08312834522544406,638
s3,0.8078244872160031,638
s4,-0.11223051764870884,638
s1,0.8324886975421496,639
s2,0.3922856944722172,639
s3,0.8269220494233224,639
s4,0.28854816106308356,639
s1,0.7816032961299119,640
s2,0.07066409699940958,640
s3,0.6772665604802464,640
s4,0.01917030674413775,640
s1,0.818952086515824,641
s2,0.14971596246964863,641
s3,0.7796213661521547,641
s4,-0.022780534264204656,641
s1,0.7881998970049685,642
s2,0.400171990122673,642
s3,0.7826351907625609,642
s4,0.3259633616979321,642
s1,0.8397099378557634,643
s2,0.3014171426535419,643
s3,0.8234441488922564,643
s4,0.10298211255231564,643
s1,0.7873237442969044,644
s2,0.14213162709395644,644
s3,0.7788140756813646,644
s4,0.09298402492210392,644
s1,0.7695699563513383,645
s2,0.09896527135345685,645
s3,0.7185481511405968,645
s4,-0.1679776679207483,645
s1,0.7395468111871574,646
s2,-0.09481339753653366,646
s3,0.6943922214705832,646
s4,-0.18674407949596222,646
s1,0.7538133613873053,647
s2,0.14927221162170756,647
s3,0.7455855928085812,647
s4,0.04624201329748639,647
s1,0.7983081519042429,648
s2,-0.06905844106936347,648
s3,0.7610882746443958,648
s4,-0.20357262731061115,648
s1,0.7778721416609422,649
s2,0.07797545818086371,649
s3,0.7560747182906205,649
s4,-0.12281273199966432,649
s1,0.7583168070032285,650
s2,-0.08245592808640587,650
s3,0.7386946756633773,650
s4,-0.17699874942869406,650
s1,0.7338400526013875,651
s2,0.12481475245406057,651
s3,0.6807871784788395,651
s4,-0.07527904766108864,651
s1,0.7844836961348858,652
s2,-0.10544651468723339,652
s3,0.717969328853099,652
s4,-0.28857459643176997,652
s1,0.776157274664682,653
s2,0.0723286598828203,653
s3,0.7503962443348436,653
s4,-0.004606326387725929,653
s1,0.8815123763525863,654
s2,0.09018702841373302,654
s3,0.8583812153316351,654
s4,0.06330651508585101,654
s1,0.7167595772809168,655
s2,-0.13013886308958908,655
s3,0.6637039685544736,655
s4,-0.24740664358789144,655
s1,0.8012259248837992,656
s2,0.11945457962502437,656
s3,0.767551753725894,656
s4,0.10654606490632576,656
s1,0.7640448196009606,657
s2,0.18278027666807647,657
s3,0.7084784813074654,657
s4,0.12475741834010808,657
s1,0.811956607367107,658
s2,0.27920288746853683,658
s3,0.7977553438467556,658
s4,0.00362522366254564,658
s1,0.765444274916292,659
s2,0.07734142098008352,659
s3,0.7629531022995957,659
s4,-0.06807854001036137,659
s1,0.8424301703013992,660
s2,0.3748042775168056,660
s3,0.8084121931148116,660
s4,0.3265859493491927,660
s1,0.8000282404804929,661
s2,0.2811416530580706,661
s3,0.7603176066436677,661
s4,0.25541688684543423,661
s1,0.7994188808918852,662
s2,-0.12335509269160942,662
s3,0.7781904290934979,662
s4,-0.2528518668867562,662
s1,0.8302187076776869,663
s2,0.05290703108155105,663
s3,0.8034365865196728,663
s4,-0.17076809509804475,663
s1,0.87692239112046,664
s2,0.16217907663344344,664
s3,0.8585598740280153,664
s4,0.0999761761507426,664
s1,0.7666125094233145,665
s2,0.14217493817681742,665
s3,0.7488736238262412,665
s4,0.0004455899065606006,665
s1,0.7615275288437916,666
s2,0.02490411762581084,666
s3,0.6875633704332418,666
s4,-0.12338974867713555,666
s1,0.8123051534782094,667
s2,0.3823119656675917,667
s3,0.7649596576460271,667
s4,0.33121834254981886,667
s1,0.8157044314736538,668
s2,0.1793586460582778,668
s3,0.7849232915177777,668
s4,0.020267245082095934,668
s1,0.7635110172345646,669
s2,0.26450387016048194,669
s3,0.7306534340057358,669
s4,0.18001539263182925,669
s1,0.8023013874007191,670
s2,0.2245392092833877,670
s3,0.8000593001110854,670
s4,-0.10784851582456223,670
s1,0.8283099673263532,671
s2,0.13715355527013967,671
s3,0.8087729362614244,671
s4,0.0004019411316043442,671
s1,0.7717343681992601,672
s2,0.048966761213193134,672
s3,0.7711337324527852,672
s4,-0.1481234457617374,672
s1,0.7825815592016921,673
s2,0.006167301547731844,673
s3,0.7204858626137194,673
s4,-0.2324849006263144,673
s1,0.8358504954211528,674
s2,0.1471350784759861,674
s3,0.8178623979044259,674
s4,-0.016004766783075483,674
s1,0.8399320883880129,675
s2,0.30560875997280673,675
s3,0.8399320883880129,675
s4,0.15410450595069244,675
s1,0.781259517678491,676
s2,0.09299601341406942,676
s3,0.7456917711680984,676
s4,0.0031123145426349974,676
s1,0.8117718767571912,677
s2,-0.07251107728659092,677
s3,0.7925331166065049,677
s4,-0.12338438069932296,677
s1,0.8424592621884385,678
s2,0.3451904059862154,678
s3,0.8339720608861423,678
s4,0.19963654353944565,678
s1,0.8027785396858681,679
s2,0.27876597525762103,679
s3,0.7396397775668323,679
s4,0.11767620427671743,679
s1,0.7777624905357005,680
s2,-0.0033317367412276145,680
s3,0.7424963882925819,680
s4,-0.11270210581729616,680
s1,0.7506986922884347,681
s2,0.020664722176175033,681
s3,0.7308409213975324,681
s4,-0.27946129107852713,681
s1,0.8233060047409714,682
s2,0.2291584218397864,682
s3,0.7902014706920749,682
s4,0.0891926673956649,682
s1,0.8082521019712994,683
s2,0.061132308304929016,683
s3,0.782000638199049,683
s4,-0.1226096144470479,683
s1,0.7773105613274819,684
s2,-0.010142790246675379,684
s3,0.7100248003331376,684
s4,-0.1429686157488519,684
s1,0.767331212048123,685
s2,0.052926318083567826,685
s3,0.7649352252491652,685
s4,-0.025814901677907464,685
s1,0.796599549003855,686
s2,0.12544752211415314,686
s3,0.7937039688285961,686
s4,-0.05620227040898028,686
s1,0.8146104369752207,687
s2,0.24769788447627264,687
s3,0.7561269810876107,687
s4,0.18937625588410295,687
s1,0.8352653306421697,688
s2,0.0839765039599482,688
s3,0.8133686748215183,688
s4,-0.037175397115963245,688
s1,0.7105726347611625,689
s2,-0.1435430366754316,689
s3,0.6209998686061584,689
s4,-0.3064219589976958,689
s1,0.7936333207613788,690
s2,-0.05562961393112875,690
s3,0.7936333207613788,690
s4,-0.20129439231898472,690
s1,0.7868809668352508,691
s2,0.24410607043329677,691
s3,0.712338254357067,691
s4,0.21898988108139875,691
s1,0.8175815243622093,692
s2,0.1616921230511162,692
s3,0.7640148171864994,692
s4,0.06400257856235433,692
s1,0.8511405697085441,693
s2,0.35413244713901887,693
s3,0.813376629065079,693
s4,0.3085537595300698,693
s1,0.8025363231094762,694
s2,0.06964313027106168,694
s3,0.790450703915071,694
s4,-0.13413205419461988,694
s1,0.7562103932022504,695
s2,-0.06548367234862854,695
s3,0.717548811217416,695
s4,-0.10915628636208405,695
s1,0.8244397959093634,696
s2,0.29589124377228115,696
s3,0.7826201119117038,696
s4,0.27904703163437194,696
s1,0.7707784047180972,697
s2,0.004636177709117157,697
s3,0.6898704963386408,697
s4,-0.12691447215848647,697
s1,0.8043710252320633,698
s2,0.4223095099005949,698
s3,0.8025358205455232,698
s4,0.317220363981201,698
s1,0.8171764964936619,699
s2,0.22062894682620734,699
s3,0.7954818365625415,699
s4,0.09750184313774572,699
s1,0.7700093403792412,700
s2,0.017538631777693027,700
s3,0.7277207823812758,700
s4,-0.15431716119955807,700
s1,0.8071304884701462,701
s2,0.026194568031716502,701
s3,0.7984410472425018,701
s4,-0.03896383595811884,701
s1,0.7814099347371433,702
s2,-0.04931842934952212,702
s3,0.7609580299150493,702
s4,-0.1720956927204956,702
s1,0.817207431114617,703
s2,0.09637562175871402,703
s3,0.7834549937056591,703
s4,-0.07503958252937393,703
s1,0.7644482960880503,704
s2,0.030476661042523202,704
s3,0.7533476235111742,704
s4,-0.10915364576410228,704
s1,0.8130375156210983,705
s2,-0.09009225742628738,705
s3,0.7639846597986698,705
s4,-0.19919679803078436,705
s1,0.7766500645914867,706
s2,-0.0964382249690757,706
s3,0.7720905946960809,706
s4,-0.19844903349732596,706
s1,0.7890198215120993,707
s2,0.1529904940424339,707
s3,0.7447083822954579,707
s4,0.07771915161713927,707
s1,0.7352567881016265,708
s2,0.08648837402886358,708
s3,0.6957834838901664,708
s4,-0.07931468250870974,708
s1,0.790552375969356,709
s2,0.20360852863427606,709
s3,0.7694215558402948,709
s4,0.13064036388134528,709
s1,0.8281129129547825,710
s2,0.1642277588601401,710
s3,0.7760275745041916,710
s4,0.03316988421765338,710
s1,0.8230446150043932,711
s2,0.1495309216591042,711
s3,0.765475710992261,711
s4,0.1495309216591042,711
s1,0.7956348782839135,712
s2,0.1618149568935543,712
s3,0.7556101879845715,712
s4,0.04743794144335635,712
s1,0.7730645308814755,713
s2,-0.00045076095937784944,713
s3,0.7372637585157351,713
s4,-0.13683168320401254,713
s1,0.7954803533318985,714
s2,0.1286122546345849,714
s3,0.7770170797714196,714
s4,0.0323323737319262,714
s1,0.8378288031209576,715
s2,0.07857260194158103,715
s3,0.7919876654688769,715
s4,-0.05635217488737746,715
s1,0.7907387107496402,716
s2,0.25211446719885855,716
s3,0.7680467655093354,716
s4,0.020914867652374398,716
s1,0.8025746620754746,717
s2,0.3024239939268869,717
s3,0.7432332276630044,717
s4,0.02115459023199808,717
s1,0.8056330272586696,718
s2,0.07348375360993735,718
s3,0.7414903629927669,718
s4,-0.08769900491360741,718
s1,0.7876071347326438,719
s2,-0.000751090442659932,719
s3,0.7606148270077719,719
s4,-0.15128590195884456,719
s1,0.7984024317338048,720
s2,0.1644401145394599,720
s3,0.7165335317900519,720
s4,0.09534482516092334,720
s1,0.8042719561479739,721
s2,-0.03049697517318099,721
s3,0.7690343895247176,721
s4,-0.13019644910656816,721
s1,0.803098413075047,722
s2,0.3351639841171911,722
s3,0.7645677694264821,722
s4,0.19583280865199315,722
s1,0.7891989375059453,723
s2,0.038682241771925543,723
s3,0.7698330622874365,723
s4,-0.02700168459331665,723
s1,0.8455680859758317,724
s2,0.106544949164938,724
s3,0.8270283789892104,724
s4,0.0498177259480275,724
s1,0.8547124370847928,725
s2,0.23175260359762206,725
s3,0.8204783882886633,725
s4,0.14101585068011685,725
s1,0.7829889952948609,726
s2,-0.044466685969908853,726
s3,0.7686479785760121,726
s4,-0.1718347543609185,726
s1,0.7920491935655122,727
s2,0.002087778577592035,727
s3,0.7439610400009642,727
s4,-0.05971066721455964,727
s1,0.7880410920894292,728
s2,0.18387911957953,728
s3,0.7707383285863321,728
s4,0.04807208575300834,728
s1,0.796981322869114,729
s2,0.03772039375186194,729
s3,0.7410920741694083,729
s4,-0.05000122049140686,729
s1,0.7921468055350285,730
s2,0.21784775214528923,730
s3,0.7297828541132837,730
s4,0.19269732662257186,730
s1,0.7521307209319175,731
s2,0.1424025184856363,731
s3,0.6621554520343687,731
s4,0.04852109437213206,731
s1,0.8068654058969184,732
s2,0.15187790047164226,732
s3,0.7851385933970122,732
s4,0.006026442376020058,732
s1,0.7541500846208768,733
s2,0.16057680094621687,733
s3,0.738400854349217,733
s4,0.03002790973056722,733
s1,0.8347864225276407,734
s2,0.20847252002018873,734
s3,0.7923058887670493,734
s4,0.10243202038508023,734
s1,0.8030782219152648,735
s2,0.04527547424595853,735
s3,0.7746167355063406,735
s4,-0.09407553276828383,735
s1,0.7742723644156022,736
s2,0.08138979075801726,736
s3,0.7381769649149125,736
s4,-0.010276338338204816,736
s1,0.8247971648014923,737
s2,-0.07664645562468154,737
s3,0.7830346917908921,737
s4,-0.16973449854224265,737
s1,0.8039333674149496,738
s2,0.30021385686001445,738
s3,0.7544099070259699,738
s4,0.16892170597393089,738
s1,0.852235117261386,739
s2,0.28658504302418714,739
s3,0.8121215261460607,739
s4,0.09157401803210366,739
s1,0.7681850192849591,740
s2,-0.06283020240673046,740
s3,0.7419768064890017,740
s4,-0.24197701569151583,740
s1,0.8450531895954253,741
s2,0.25501180890505487,741
s3,0.8165599088079485,741
s4,0.22754890507620643,741
s1,0.7537727591478369,742
s2,-0.025417835280589184,742
s3,0.6695309546598123,742
