N,Method,Metric,Bias,Variance,Time
50,In-Sample,R2,0.47197899105664115,0,0.0007100105285644531
50,In-Sample,RMSE,-0.3493437705953826,0,0.0007100105285644531
50,In-Sample,Correlation,0.29941977640822603,0,0.0006492137908935547
50,In-Sample,R2,0.21337413389267093,0,0.0006492137908935547
50,In-Sample,RMSE,-0.146737443043503,0,0.0006492137908935547
50,In-Sample,Correlation,0.43466634525013126,0,0.0009031295776367188
50,In-Sample,R2,0.40123838851253624,0,0.0009031295776367188
50,In-Sample,RMSE,-0.39661079756775397,0,0.0009031295776367188
50,In-Sample,Correlation,0.3727683921056035,0,0.0007050037384033203
50,In-Sample,R2,0.35497986862632813,0,0.0007050037384033203
50,In-Sample,RMSE,-0.24453624862048462,0,0.0007050037384033203
50,In-Sample,Correlation,0.38487069457066864,0,0.000720977783203125
50,In-Sample,R2,0.39414378560410857,0,0.000720977783203125
50,In-Sample,RMSE,-0.2717413067517255,0,0.000720977783203125
50,In-Sample,Correlation,0.42207580598590744,0,0.0007190704345703125
50,In-Sample,R2,0.5209570665166587,0,0.0007190704345703125
50,In-Sample,RMSE,-0.25980195643155013,0,0.0007190704345703125
50,In-Sample,Correlation,0.33290620602287124,0,0.0006461143493652344
50,In-Sample,R2,0.31713416007064066,0,0.0006461143493652344
50,In-Sample,RMSE,-0.20643195465515551,0,0.0006461143493652344
50,In-Sample,Correlation,0.558221420326578,0,0.0007989406585693359
50,In-Sample,R2,0.6618895958343878,0,0.0007989406585693359
50,In-Sample,RMSE,-0.33494151848610143,0,0.0007989406585693359
50,In-Sample,Correlation,0.5158741269126919,0,0.0006546974182128906
50,In-Sample,R2,0.5950864246303925,0,0.0006546974182128906
50,In-Sample,RMSE,-0.3383498905015552,0,0.0006546974182128906
50,In-Sample,Correlation,0.4404891745634194,0,0.0006647109985351562
50,In-Sample,R2,0.5003776309183827,0,0.0006647109985351562
50,In-Sample,RMSE,-0.17356123508525023,0,0.0006647109985351562
50,In-Sample,Correlation,0.506600249648603,0,0.0006949901580810547
50,In-Sample,R2,0.7029455829412629,0,0.0006949901580810547
50,In-Sample,RMSE,-0.2828564436729861,0,0.0006949901580810547
50,In-Sample,Correlation,0.6221009254237969,0,0.0006670951843261719
50,In-Sample,R2,0.8198545907370146,0,0.0006670951843261719
50,In-Sample,RMSE,-0.39120037782087735,0,0.0006670951843261719
50,In-Sample,Correlation,0.33180173496275767,0,0.0007429122924804688
50,In-Sample,R2,0.2603958361205711,0,0.0007429122924804688
50,In-Sample,RMSE,-0.22908123518861123,0,0.0007429122924804688
50,In-Sample,Correlation,0.3185456567706488,0,0.0006589889526367188
50,In-Sample,R2,0.1820509744403383,0,0.0006589889526367188
50,In-Sample,RMSE,-0.14738515626842708,0,0.0006589889526367188
50,In-Sample,Correlation,0.3387158031304347,0,0.0007870197296142578
50,In-Sample,R2,0.3251482057565966,0,0.0007870197296142578
50,In-Sample,RMSE,-0.16134833850767405,0,0.0007870197296142578
50,In-Sample,Correlation,0.22704648540330355,0,0.000640869140625
50,In-Sample,R2,0.14651916588792702,0,0.000640869140625
50,In-Sample,RMSE,0.014992376980453859,0,0.000640869140625
50,In-Sample,Correlation,0.3758791728659352,0,0.0006430149078369141
50,In-Sample,R2,0.5294229774958008,0,0.0006430149078369141
50,In-Sample,RMSE,-0.26788753501292895,0,0.0006430149078369141
50,In-Sample,Correlation,0.27085987445823334,0,0.0007729530334472656
50,In-Sample,R2,0.19704307249349595,0,0.0007729530334472656
50,In-Sample,RMSE,-0.0595400280775098,0,0.0007729530334472656
50,In-Sample,Correlation,0.4870603129647152,0,0.0007929801940917969
50,In-Sample,R2,0.5519885058141434,0,0.0007929801940917969
50,In-Sample,RMSE,-0.2844678433102412,0,0.0007929801940917969
50,In-Sample,Correlation,0.47052548749169854,0,0.0006639957427978516
50,In-Sample,R2,0.5196135908233834,0,0.0006639957427978516
50,In-Sample,RMSE,-0.27742837600958026,0,0.0006639957427978516
50,In-Sample,Correlation,0.364130172381302,0,0.0006918907165527344
50,In-Sample,R2,0.2897866513164341,0,0.0006918907165527344
50,In-Sample,RMSE,-0.2471293993729149,0,0.0006918907165527344
50,In-Sample,Correlation,0.5603807667460231,0,0.0006589889526367188
50,In-Sample,R2,0.7389649212710014,0,0.0006589889526367188
50,In-Sample,RMSE,-0.4385085123426048,0,0.0006589889526367188
50,In-Sample,Correlation,0.2906186696884955,0,0.0006389617919921875
50,In-Sample,R2,0.23442977458037353,0,0.0006389617919921875
50,In-Sample,RMSE,-0.19199659664882895,0,0.0006389617919921875
50,In-Sample,Correlation,0.38713700731630163,0,0.0006568431854248047
50,In-Sample,R2,0.35874690426376526,0,0.0006568431854248047
50,In-Sample,RMSE,-0.21560491984422991,0,0.0006568431854248047
50,In-Sample,Correlation,0.3677021826326409,0,0.0007412433624267578
50,In-Sample,R2,0.3233074815787066,0,0.0007412433624267578
50,In-Sample,RMSE,-0.17665296260384278,0,0.0007412433624267578
50,In-Sample,Correlation,0.4452347041194462,0,0.0006530284881591797
50,In-Sample,R2,0.5493267342015031,0,0.0006530284881591797
50,In-Sample,RMSE,-0.3794343092493483,0,0.0006530284881591797
50,In-Sample,Correlation,0.4348025631851395,0,0.0006589889526367188
50,In-Sample,R2,0.4229760596390134,0,0.0006589889526367188
50,In-Sample,RMSE,-0.29318554339022185,0,0.0006589889526367188
50,In-Sample,Correlation,0.5270844652117127,0,0.0007829666137695312
50,In-Sample,R2,0.864352120363809,0,0.0007829666137695312
50,In-Sample,RMSE,-0.3957664629692105,0,0.0007829666137695312
50,In-Sample,Correlation,0.4492621868753983,0,0.0006699562072753906
50,In-Sample,R2,0.4608223752185187,0,0.0006699562072753906
50,In-Sample,RMSE,-0.29024808818170245,0,0.0006699562072753906
50,In-Sample,Correlation,0.29376040302393325,0,0.0006756782531738281
50,In-Sample,R2,0.2471446056384601,0,0.0006756782531738281
50,In-Sample,RMSE,-0.13231414681590214,0,0.0006756782531738281
50,In-Sample,Correlation,0.502020410418863,0,0.0007178783416748047
50,In-Sample,R2,0.7547461937203761,0,0.0007178783416748047
50,In-Sample,RMSE,-0.3078818247969166,0,0.0007178783416748047
50,In-Sample,Correlation,0.47599666692072284,0,0.0006878376007080078
50,In-Sample,R2,0.4942225667437928,0,0.0006878376007080078
50,In-Sample,RMSE,-0.24353696318933682,0,0.0006878376007080078
50,In-Sample,Correlation,0.3370776124665166,0,0.0006771087646484375
50,In-Sample,R2,0.28970652354610515,0,0.0006771087646484375
50,In-Sample,RMSE,-0.0812995854380314,0,0.0006771087646484375
50,In-Sample,Correlation,0.4125724708403055,0,0.0007922649383544922
50,In-Sample,R2,0.500035875249974,0,0.0007922649383544922
50,In-Sample,RMSE,-0.20266559868760148,0,0.0007922649383544922
50,In-Sample,Correlation,0.3659531764372215,0,0.0007021427154541016
50,In-Sample,R2,0.386295897977753,0,0.0007021427154541016
50,In-Sample,RMSE,-0.07422760844975929,0,0.0007021427154541016
50,In-Sample,Correlation,0.5921796402111197,0,0.0006673336029052734
50,In-Sample,R2,0.8506084264331892,0,0.0006673336029052734
50,In-Sample,RMSE,-0.41021469881507,0,0.0006673336029052734
50,In-Sample,Correlation,0.4788158690851607,0,0.0007240772247314453
50,In-Sample,R2,0.4546142854233135,0,0.0007240772247314453
50,In-Sample,RMSE,-0.23711146908775138,0,0.0007240772247314453
50,In-Sample,Correlation,0.3953421594072914,0,0.0008051395416259766
50,In-Sample,R2,0.32031579874676974,0,0.0008051395416259766
50,In-Sample,RMSE,-0.13302193417622954,0,0.0008051395416259766
50,In-Sample,Correlation,0.46292397387552986,0,0.0006730556488037109
50,In-Sample,R2,0.5596054741678465,0,0.0006730556488037109
50,In-Sample,RMSE,-0.24200190255663656,0,0.0006730556488037109
50,In-Sample,Correlation,0.48634830829177517,0,0.00066375732421875
50,In-Sample,R2,0.5555137314232862,0,0.00066375732421875
50,In-Sample,RMSE,-0.3014002048279667,0,0.00066375732421875
50,In-Sample,Correlation,0.4657692133041794,0,0.0007011890411376953
50,In-Sample,R2,0.43942366845141645,0,0.0007011890411376953
50,In-Sample,RMSE,-0.3051043595510785,0,0.0007011890411376953
50,In-Sample,Correlation,0.46191862314784704,0,0.0006759166717529297
50,In-Sample,R2,0.5281049089132603,0,0.0006759166717529297
50,In-Sample,RMSE,-0.26533700608232447,0,0.0006759166717529297
50,In-Sample,Correlation,0.445261175476484,0,0.0006546974182128906
50,In-Sample,R2,0.45274936270164046,0,0.0006546974182128906
50,In-Sample,RMSE,-0.2314857140486043,0,0.0006546974182128906
50,In-Sample,Correlation,0.5741459206621315,0,0.0006349086761474609
50,In-Sample,R2,0.739213809722524,0,0.0006349086761474609
50,In-Sample,RMSE,-0.32881392506111673,0,0.0006349086761474609
50,In-Sample,Correlation,0.3235847785555191,0,0.0006957054138183594
50,In-Sample,R2,0.22316255326230877,0,0.0006957054138183594
50,In-Sample,RMSE,-0.28188487537052886,0,0.0006957054138183594
50,In-Sample,Correlation,0.43707866454706124,0,0.0006778240203857422
50,In-Sample,R2,0.3784900682712075,0,0.0006778240203857422
50,In-Sample,RMSE,-0.3243024800020927,0,0.0006778240203857422
50,In-Sample,Correlation,0.20582243742247286,0,0.0006430149078369141
50,In-Sample,R2,0.13681459566252,0,0.0006430149078369141
50,In-Sample,RMSE,-0.1483793127204993,0,0.0006430149078369141
50,In-Sample,Correlation,0.5559870731358647,0,0.0006971359252929688
50,In-Sample,R2,0.9602317325623198,0,0.0006971359252929688
50,In-Sample,RMSE,-0.324142288879822,0,0.0006971359252929688
50,In-Sample,Correlation,0.386205757826618,0,0.000926971435546875
50,In-Sample,R2,0.36667366280716585,0,0.000926971435546875
50,In-Sample,RMSE,-0.26437676972711066,0,0.000926971435546875
50,In-Sample,Correlation,0.4797491251176173,0,0.0007212162017822266
50,In-Sample,R2,0.5459674618313369,0,0.0007212162017822266
50,In-Sample,RMSE,-0.3203070962543897,0,0.0007212162017822266
50,In-Sample,Correlation,0.4188627007143952,0,0.0006527900695800781
50,In-Sample,R2,0.3364989178013227,0,0.0006527900695800781
50,In-Sample,RMSE,-0.20952141832431714,0,0.0006527900695800781
50,In-Sample,Correlation,0.36453695467290265,0,0.0006539821624755859
50,In-Sample,R2,0.47669211205154605,0,0.0006539821624755859
50,In-Sample,RMSE,-0.253346958341368,0,0.0006539821624755859
50,In-Sample,Correlation,0.4659671733084947,0,0.0006997585296630859
50,In-Sample,R2,0.5392579515166371,0,0.0006997585296630859
50,In-Sample,RMSE,-0.2450235761163948,0,0.0006997585296630859
50,In-Sample,Correlation,0.46366973244661,0,0.0006499290466308594
50,In-Sample,R2,0.5393760172447191,0,0.0006499290466308594
50,In-Sample,RMSE,-0.3386913176311701,0,0.0006499290466308594
50,In-Sample,Correlation,0.5116467189546952,0,0.0006608963012695312
50,In-Sample,R2,0.6936041560821817,0,0.0006608963012695312
50,In-Sample,RMSE,-0.13905779875076374,0,0.0006608963012695312
50,In-Sample,Correlation,0.5546067021606561,0,0.0007059574127197266
50,In-Sample,R2,0.7037876029616271,0,0.0007059574127197266
50,In-Sample,RMSE,-0.47696108087114597,0,0.0007059574127197266
50,In-Sample,Correlation,0.44291610276152793,0,0.0008611679077148438
50,In-Sample,R2,0.4252706373920626,0,0.0008611679077148438
50,In-Sample,RMSE,-0.2511315013482196,0,0.0008611679077148438
50,In-Sample,Correlation,0.4480743431846351,0,0.0006737709045410156
50,In-Sample,R2,0.5229778119596091,0,0.0006737709045410156
50,In-Sample,RMSE,-0.30606296690140755,0,0.0006737709045410156
50,In-Sample,Correlation,0.4591474028018151,0,0.0006656646728515625
50,In-Sample,R2,0.4444176395886425,0,0.0006656646728515625
50,In-Sample,RMSE,-0.3224061242416877,0,0.0006656646728515625
50,In-Sample,Correlation,0.5370400328770402,0,0.0006868839263916016
50,In-Sample,R2,1.1068006756611646,0,0.0006868839263916016
50,In-Sample,RMSE,-0.2439784687889539,0,0.0006868839263916016
50,In-Sample,Correlation,0.4542578671710383,0,0.000675201416015625
50,In-Sample,R2,0.46967046252769534,0,0.000675201416015625
50,In-Sample,RMSE,-0.23747601606078006,0,0.000675201416015625
50,In-Sample,Correlation,0.3666911912080198,0,0.0006330013275146484
50,In-Sample,R2,0.35646728235129466,0,0.0006330013275146484
50,In-Sample,RMSE,-0.18699509855227991,0,0.0006330013275146484
50,In-Sample,Correlation,0.39724335960734186,0,0.0006747245788574219
50,In-Sample,R2,0.3550114323631749,0,0.0006747245788574219
50,In-Sample,RMSE,-0.2881749600490714,0,0.0006747245788574219
50,In-Sample,Correlation,0.3590044992028009,0,0.0007050037384033203
50,In-Sample,R2,0.4378970619558623,0,0.0007050037384033203
50,In-Sample,RMSE,-0.007163679907056908,0,0.0007050037384033203
50,In-Sample,Correlation,0.3804231989118796,0,0.0007028579711914062
50,In-Sample,R2,0.3765858727136177,0,0.0007028579711914062
50,In-Sample,RMSE,-0.06584560800948025,0,0.0007028579711914062
50,In-Sample,Correlation,0.25075685201198056,0,0.0006461143493652344
50,In-Sample,R2,0.1402071428339784,0,0.0006461143493652344
50,In-Sample,RMSE,-0.07030817537099421,0,0.0006461143493652344
50,In-Sample,Correlation,0.4237898807986603,0,0.0006687641143798828
50,In-Sample,R2,0.3846309312070548,0,0.0006687641143798828
50,In-Sample,RMSE,-0.2623058628013213,0,0.0006687641143798828
50,In-Sample,Correlation,0.5211514651443637,0,0.0008318424224853516
50,In-Sample,R2,0.8964037195929407,0,0.0008318424224853516
50,In-Sample,RMSE,-0.44006184277648897,0,0.0008318424224853516
50,In-Sample,Correlation,0.346722336199117,0,0.0006420612335205078
50,In-Sample,R2,0.294469665297846,0,0.0006420612335205078
50,In-Sample,RMSE,-0.16958582171485892,0,0.0006420612335205078
50,In-Sample,Correlation,0.4986172568118143,0,0.0006659030914306641
50,In-Sample,R2,0.5043380544409655,0,0.0006659030914306641
50,In-Sample,RMSE,-0.1934901847337136,0,0.0006659030914306641
50,In-Sample,Correlation,0.4942966409628175,0,0.0006570816040039062
50,In-Sample,R2,0.46367666340207814,0,0.0006570816040039062
50,In-Sample,RMSE,-0.33706382298758786,0,0.0006570816040039062
50,In-Sample,Correlation,0.486970978845878,0,0.0007748603820800781
50,In-Sample,R2,0.4491018633144813,0,0.0007748603820800781
50,In-Sample,RMSE,-0.24203783502321097,0,0.0007748603820800781
50,In-Sample,Correlation,0.5279287852363562,0,0.0006592273712158203
50,In-Sample,R2,0.6834823791597161,0,0.0006592273712158203
50,In-Sample,RMSE,-0.24385029416386317,0,0.0006592273712158203
50,In-Sample,Correlation,0.3714374425879466,0,0.0006539821624755859
50,In-Sample,R2,0.4814658070876123,0,0.0006539821624755859
50,In-Sample,RMSE,-0.11267244279084454,0,0.0006539821624755859
50,In-Sample,Correlation,0.4065742293134823,0,0.0007650852203369141
50,In-Sample,R2,0.5039318699988764,0,0.0007650852203369141
50,In-Sample,RMSE,-0.26019415164310855,0,0.0007650852203369141
50,In-Sample,Correlation,0.46827649177147446,0,0.0006692409515380859
50,In-Sample,R2,0.4450856398938545,0,0.0006692409515380859
50,In-Sample,RMSE,-0.2742267715309735,0,0.0006692409515380859
50,In-Sample,Correlation,0.45891942165948174,0,0.0006878376007080078
50,In-Sample,R2,0.4019248522116801,0,0.0006878376007080078
50,In-Sample,RMSE,-0.29916188875043415,0,0.0006878376007080078
50,In-Sample,Correlation,0.3396091192954383,0,0.0006880760192871094
50,In-Sample,R2,0.2676981718500806,0,0.0006880760192871094
50,In-Sample,RMSE,-0.21227140486246165,0,0.0006880760192871094
50,In-Sample,Correlation,0.6215210289977681,0,0.0008409023284912109
50,In-Sample,R2,1.1312933662866609,0,0.0008409023284912109
50,In-Sample,RMSE,-0.4438566728313671,0,0.0008409023284912109
50,In-Sample,Correlation,0.3271375637543284,0,0.0006930828094482422
50,In-Sample,R2,0.29938615211139674,0,0.0006930828094482422
50,In-Sample,RMSE,-0.14468687022193372,0,0.0006930828094482422
50,In-Sample,Correlation,0.4369364899488409,0,0.000713348388671875
50,In-Sample,R2,0.3942376991458108,0,0.000713348388671875
50,In-Sample,RMSE,-0.20471310128252174,0,0.000713348388671875
50,In-Sample,Correlation,0.3622287094623209,0,0.0007090568542480469
50,In-Sample,R2,0.27358660473705093,0,0.0007090568542480469
50,In-Sample,RMSE,-0.1572716913379465,0,0.0007090568542480469
50,In-Sample,Correlation,0.5232754970115404,0,0.0006690025329589844
50,In-Sample,R2,0.6285334798286755,0,0.0006690025329589844
50,In-Sample,RMSE,-0.32549033852499487,0,0.0006690025329589844
50,In-Sample,Correlation,0.469156832501836,0,0.0006582736968994141
50,In-Sample,R2,0.4968077351062302,0,0.0006582736968994141
50,In-Sample,RMSE,-0.18333819014723352,0,0.0006582736968994141
50,In-Sample,Correlation,0.5640960131341882,0,0.0006921291351318359
50,In-Sample,R2,0.6767522747116084,0,0.0006921291351318359
50,In-Sample,RMSE,-0.34935554720328477,0,0.0006921291351318359
50,In-Sample,Correlation,0.4229005995298835,0,0.0006966590881347656
50,In-Sample,R2,0.5972885510712638,0,0.0006966590881347656
50,In-Sample,RMSE,-0.2268234001719659,0,0.0006966590881347656
50,In-Sample,Correlation,0.42141312999704483,0,0.0006849765777587891
50,In-Sample,R2,0.38176379330556337,0,0.0006849765777587891
50,In-Sample,RMSE,-0.19478494048916173,0,0.0006849765777587891
50,In-Sample,Correlation,0.5105166444726605,0,0.0006546974182128906
50,In-Sample,R2,0.5900641362965534,0,0.0006546974182128906
50,In-Sample,RMSE,-0.2945260057928767,0,0.0006546974182128906
50,In-Sample,Correlation,0.43495196957596266,0,0.0008170604705810547
50,In-Sample,R2,0.4971036655874073,0,0.0008170604705810547
50,In-Sample,RMSE,-0.2369324234424831,0,0.0008170604705810547
50,In-Sample,Correlation,0.4556060113446197,0,0.0006690025329589844
50,In-Sample,R2,0.5466490281050386,0,0.0006690025329589844
50,In-Sample,RMSE,-0.2453912233116835,0,0.0006690025329589844
50,In-Sample,Correlation,0.5642748407979356,0,0.0006730556488037109
50,In-Sample,R2,0.692908057850504,0,0.0006730556488037109
50,In-Sample,RMSE,-0.38102800922029556,0,0.0006730556488037109
50,In-Sample,Correlation,0.5133584984759368,0,0.0007159709930419922
50,In-Sample,R2,0.6163401039592638,0,0.0007159709930419922
50,In-Sample,RMSE,-0.2925535192696984,0,0.0007159709930419922
50,In-Sample,Correlation,0.357121104477201,0,0.0006849765777587891
50,In-Sample,R2,0.22051801402039994,0,0.0006849765777587891
50,In-Sample,RMSE,-0.3057741573324517,0,0.0006849765777587891
50,In-Sample,Correlation,0.5153271353217885,0,0.0007030963897705078
50,In-Sample,R2,0.713634275435151,0,0.0007030963897705078
50,In-Sample,RMSE,-0.33286969307273817,0,0.0007030963897705078
50,In-Sample,Correlation,0.4092483347912783,0,0.0006761550903320312
50,In-Sample,R2,0.3806877462768663,0,0.0006761550903320312
50,In-Sample,RMSE,-0.20394383060720023,0,0.0006761550903320312
50,In-Sample,Correlation,0.5577645042551117,0,0.0007879734039306641
50,In-Sample,R2,0.9363738828615473,0,0.0007879734039306641
50,In-Sample,RMSE,-0.4387516855171447,0,0.0007879734039306641
50,In-Sample,Correlation,0.35204532269160804,0,0.0006589889526367188
50,In-Sample,R2,0.4066716719220018,0,0.0006589889526367188
50,In-Sample,RMSE,-0.10782098079492419,0,0.0006589889526367188
50,In-Sample,Correlation,0.5658645493404721,0,0.00074005126953125
50,In-Sample,R2,1.1536384892768328,0,0.00074005126953125
50,In-Sample,RMSE,-0.5134939912709461,0,0.00074005126953125
50,In-Sample,Correlation,0.5829772630396322,0,0.0007989406585693359
50,In-Sample,R2,0.8011627598199937,0,0.0007989406585693359
50,In-Sample,RMSE,-0.40784824355811156,0,0.0007989406585693359
50,In-Sample,Correlation,0.4914424207580046,0,0.0006718635559082031
