metric,mean,method,i,dataset
MAE,0.7593539995946603,FS0_HT1,8,simulated
R2,-0.08638702253676797,FS0_HT1,8,simulated
RMSE,0.9044070238497971,FS0_HT1,8,simulated
RMSPE,5.128754972474615,FS0_HT1,8,simulated
RSR,1.020355211637765,FS0_HT1,8,simulated
r,0.44618732568176594,FS0_HT1,8,simulated
r2,0.24287116544854298,FS0_HT1,8,simulated
CCC,0.28248731650569703,FS1_HT0,8,simulated
MAE,0.7680191864537231,FS1_HT0,8,simulated
R2,-0.1803089266092776,FS1_HT0,8,simulated
RMSE,0.939283896985868,FS1_HT0,8,simulated
RMSPE,7.322399184185291,FS1_HT0,8,simulated
RSR,1.0567149576529513,FS1_HT0,8,simulated
r,0.3920989687621191,FS1_HT0,8,simulated
r2,0.1980876747643761,FS1_HT0,8,simulated
CCC,0.08386945001236078,FS1_HT1,8,simulated
MAE,0.7930373326502623,FS1_HT1,8,simulated
R2,-0.20521553772516582,FS1_HT1,8,simulated
RMSE,0.9757022251359746,FS1_HT1,8,simulated
RMSPE,9.244467466980108,FS1_HT1,8,simulated
RSR,1.081257521342081,FS1_HT1,8,simulated
r,0.17453283620431642,FS1_HT1,8,simulated
r2,0.10375347007086189,FS1_HT1,8,simulated
CCC,0.23664013723044208,FS0_HT0,8,spectral
MAE,4.96127744750041,FS0_HT0,8,spectral
R2,-0.040739881671113885,FS0_HT0,8,spectral
RMSE,6.333314613000742,FS0_HT0,8,spectral
RMSPE,0.12644798249990263,FS0_HT0,8,spectral
RSR,1.014176388189847,FS0_HT0,8,spectral
r,0.2854435139960013,FS0_HT0,8,spectral
r2,0.10108531760572266,FS0_HT0,8,spectral
CCC,0.2582289692266733,FS0_HT1,8,spectral
MAE,4.788079089302719,FS0_HT1,8,spectral
R2,0.03956267381446401,FS0_HT1,8,spectral
RMSE,6.124179600779582,FS0_HT1,8,spectral
RMSPE,0.12360953812594815,FS0_HT1,8,spectral
RSR,0.9789523595157409,FS0_HT1,8,spectral
r,0.3158543806896276,FS0_HT1,8,spectral
r2,0.10549216025704444,FS0_HT1,8,spectral
CCC,0.26463753269308876,FS1_HT0,8,spectral
MAE,4.759236458434428,FS1_HT0,8,spectral
R2,0.03783132156773532,FS1_HT0,8,spectral
RMSE,6.091202983416616,FS1_HT0,8,spectral
RMSPE,0.12364913146236534,FS1_HT0,8,spectral
RSR,0.9769494012416493,FS1_HT0,8,spectral
r,0.3209007990137002,FS1_HT0,8,spectral
r2,0.12597730108198452,FS1_HT0,8,spectral
CCC,0.24059148750563164,FS1_HT1,8,spectral
MAE,4.895262599090342,FS1_HT1,8,spectral
R2,0.00793926227357653,FS1_HT1,8,spectral
RMSE,6.212331947770158,FS1_HT1,8,spectral
RMSPE,0.1252969002246052,FS1_HT1,8,spectral
RSR,0.9941275946104213,FS1_HT1,8,spectral
r,0.29071389757437444,FS1_HT1,8,spectral
r2,0.09618761112707772,FS1_HT1,8,spectral
CCC,0.40199937465818947,FS0_HT0,9,simulated
MAE,0.6562964620290378,FS0_HT0,9,simulated
R2,0.19307162755721402,FS0_HT0,9,simulated
RMSE,0.8353558860007775,FS0_HT0,9,simulated
RMSPE,7.330003334738693,FS0_HT0,9,simulated
RSR,0.8909059597967828,FS0_HT0,9,simulated
r,0.5142559834963853,FS0_HT0,9,simulated
r2,0.3018360285919128,FS0_HT0,9,simulated
CCC,0.36270186793150916,FS0_HT1,9,simulated
MAE,0.6916798253185669,FS0_HT1,9,simulated
R2,0.1449615127085957,FS0_HT1,9,simulated
RMSE,0.8530682293118736,FS0_HT1,9,simulated
RMSPE,6.741505367994124,FS0_HT1,9,simulated
RSR,0.9164462469129777,FS0_HT1,9,simulated
r,0.4901829571905651,FS0_HT1,9,simulated
r2,0.2919680035932964,FS0_HT1,9,simulated
CCC,-0.028356655637095312,FS1_HT0,9,simulated
MAE,0.872537976310578,FS1_HT0,9,simulated
R2,-0.38939191321680483,FS1_HT0,9,simulated
RMSE,1.0807118647047795,FS1_HT0,9,simulated
RMSPE,11.21082992996934,FS1_HT0,9,simulated
RSR,1.164525098073572,FS1_HT0,9,simulated
r,-0.032590265818447386,FS1_HT0,9,simulated
r2,0.10526768853591124,FS1_HT0,9,simulated
CCC,0.03932965895514749,FS1_HT1,9,simulated
MAE,0.8274035776416699,FS1_HT1,9,simulated
R2,-0.17607855319031612,FS1_HT1,9,simulated
RMSE,1.0147638465179185,FS1_HT1,9,simulated
RMSPE,7.270844137245447,FS1_HT1,9,simulated
RSR,1.0824120369938293,FS1_HT1,9,simulated
r,0.05751673742354422,FS1_HT1,9,simulated
r2,0.02992921894308123,FS1_HT1,9,simulated
CCC,0.1685362142834998,FS0_HT0,9,spectral
MAE,5.368766990717779,FS0_HT0,9,spectral
R2,-0.2803962817785154,FS0_HT0,9,spectral
RMSE,6.999741832651852,FS0_HT0,9,spectral
RMSPE,0.1363566258290794,FS0_HT0,9,spectral
RSR,1.1242959737508555,FS0_HT0,9,spectral
r,0.1948482395000728,FS0_HT0,9,spectral
r2,0.048959632973478655,FS0_HT0,9,spectral
CCC,0.2441752374684106,FS0_HT1,9,spectral
MAE,4.8695302584386955,FS0_HT1,9,spectral
R2,0.0032664315436559564,FS0_HT1,9,spectral
RMSE,6.188549765400921,FS0_HT1,9,spectral
RMSPE,0.12370032649628868,FS0_HT1,9,spectral
RSR,0.9974714068845891,FS0_HT1,9,spectral
r,0.2985089595338213,FS0_HT1,9,spectral
r2,0.09245202363610204,FS0_HT1,9,spectral
CCC,0.23303562750263868,FS1_HT0,9,spectral
MAE,5.076247317755342,FS1_HT0,9,spectral
R2,-0.08301736989423496,FS1_HT0,9,spectral
RMSE,6.40095057846122,FS1_HT0,9,spectral
RMSPE,0.12757232822595693,FS1_HT0,9,spectral
RSR,1.0350774981426754,FS1_HT0,9,spectral
r,0.2833590254458532,FS1_HT0,9,spectral
r2,0.08559743520874118,FS1_HT0,9,spectral
CCC,0.22049915292123218,FS1_HT1,9,spectral
MAE,4.859149392605114,FS1_HT1,9,spectral
R2,-0.006376304334953953,FS1_HT1,9,spectral
RMSE,6.209585075878812,FS1_HT1,9,spectral
RMSPE,0.12360805787746602,FS1_HT1,9,spectral
RSR,1.0017889094829235,FS1_HT1,9,spectral
r,0.2763017971624408,FS1_HT1,9,spectral
r2,0.08324282935944832,FS1_HT1,9,spectral
CCC,0.2652474644627502,FS0_HT0,10,simulated
MAE,0.9092841935447638,FS0_HT0,10,simulated
R2,-0.42404473105743234,FS0_HT0,10,simulated
RMSE,1.1440900533412672,FS0_HT0,10,simulated
RMSPE,11.796926100429015,FS0_HT0,10,simulated
RSR,1.1516377837168643,FS0_HT0,10,simulated
r,0.3055265474049297,FS0_HT0,10,simulated
r2,0.15703860081189572,FS0_HT0,10,simulated
CCC,0.22273281270927595,FS0_HT1,10,simulated
MAE,0.8549052166985363,FS0_HT1,10,simulated
R2,-0.09996344900425598,FS0_HT1,10,simulated
RMSE,1.0547523521073465,FS0_HT1,10,simulated
RMSPE,4.292066948777581,FS0_HT1,10,simulated
RSR,1.043557624386242,FS0_HT1,10,simulated
r,0.2978359908869218,FS0_HT1,10,simulated
r2,0.10501987800168791,FS0_HT1,10,simulated
CCC,-0.002017337975438466,FS1_HT0,10,simulated
MAE,1.0478151461855594,FS1_HT0,10,simulated
R2,-0.551913617678393,FS1_HT0,10,simulated
RMSE,1.2611302268548985,FS1_HT0,10,simulated
RMSPE,5.8947040415434175,FS1_HT0,10,simulated
RSR,1.2435711149877051,FS1_HT0,10,simulated
r,0.003721874136334136,FS1_HT0,10,simulated
r2,0.024929335754442544,FS1_HT0,10,simulated
CCC,-0.1416537655676188,FS1_HT1,10,simulated
MAE,1.0381668632618701,FS1_HT1,10,simulated
R2,-0.5669201875405472,FS1_HT1,10,simulated
RMSE,1.262219530192072,FS1_HT1,10,simulated
RMSPE,6.096986127928278,FS1_HT1,10,simulated
RSR,1.247686533666716,FS1_HT1,10,simulated
r,-0.19261441450960562,FS1_HT1,10,simulated
r2,0.07417621606264072,FS1_HT1,10,simulated
CCC,0.2501008278857092,FS0_HT0,10,spectral
MAE,4.953323528709983,FS0_HT0,10,spectral
R2,-0.02848314217437937,FS0_HT0,10,spectral
RMSE,6.309334649196107,FS0_HT0,10,spectral
RMSPE,0.1265656960827413,FS0_HT0,10,spectral
RSR,1.0099840637189856,FS0_HT0,10,spectral
r,0.30475785877854633,FS0_HT0,10,spectral
r2,0.09955141385117985,FS0_HT0,10,spectral
CCC,0.2782895075306897,FS0_HT1,10,spectral
MAE,4.806923338236734,FS0_HT1,10,spectral
R2,0.042389358790397,FS0_HT1,10,spectral
RMSE,6.129532099360758,FS0_HT1,10,spectral
RMSPE,0.12173814948169652,FS0_HT1,10,spectral
RSR,0.9781063942473438,FS0_HT1,10,spectral
r,0.33297909491133504,FS0_HT1,10,spectral
r2,0.11459159993987308,FS0_HT1,10,spectral
CCC,0.24082461264726635,FS1_HT0,10,spectral
MAE,4.935178129653634,FS1_HT0,10,spectral
R2,-0.025720343285217884,FS1_HT0,10,spectral
RMSE,6.318305806727759,FS1_HT0,10,spectral
RMSPE,0.1256552295237997,FS1_HT0,10,spectral
RSR,1.01028810211159,FS1_HT0,10,spectral
r,0.2934407172786622,FS1_HT0,10,spectral
r2,0.09037938210483419,FS1_HT0,10,spectral
CCC,0.1930032800153914,FS1_HT1,10,spectral
MAE,5.396819813618161,FS1_HT1,10,spectral
R2,-0.1868207111507413,FS1_HT1,10,spectral
RMSE,6.822679704001876,FS1_HT1,10,spectral
RMSPE,0.1346959240789583,FS1_HT1,10,spectral
RSR,1.0873624902946457,FS1_HT1,10,spectral
r,0.21243320522528006,FS1_HT1,10,spectral
r2,0.048686071860117607,FS1_HT1,10,spectral
CCC,0.3267918831343997,FS0_HT0,11,simulated
MAE,0.7011929343227978,FS0_HT0,11,simulated
R2,0.08391193521617239,FS0_HT0,11,simulated
RMSE,0.8673986383803983,FS0_HT0,11,simulated
RMSPE,3.8831520399666815,FS0_HT0,11,simulated
RSR,0.9550531111199293,FS0_HT0,11,simulated
r,0.45528811248523765,FS0_HT0,11,simulated
r2,0.23936626111361764,FS0_HT0,11,simulated
CCC,0.21780462125190092,FS0_HT1,11,simulated
MAE,0.7268044505152905,FS0_HT1,11,simulated
R2,-0.08542431997100035,FS0_HT1,11,simulated
RMSE,0.9548158777544498,FS0_HT1,11,simulated
RMSPE,6.9079435183363085,FS0_HT1,11,simulated
RSR,1.0390809664020562,FS0_HT1,11,simulated
r,0.2872390596407467,FS0_HT1,11,simulated
r2,0.08970092221693723,FS0_HT1,11,simulated
CCC,0.027052039497836022,FS1_HT0,11,simulated
MAE,0.8106279708798999,FS1_HT0,11,simulated
R2,-0.28294184727856553,FS1_HT0,11,simulated
RMSE,1.0209599401565534,FS1_HT0,11,simulated
RMSPE,4.886026257345726,FS1_HT0,11,simulated
RSR,1.1269834066644537,FS1_HT0,11,simulated
r,0.04746905628031012,FS1_HT0,11,simulated
r2,0.02782045444957733,FS1_HT0,11,simulated
CCC,0.06113136254705167,FS1_HT1,11,simulated
MAE,0.8522630388035777,FS1_HT1,11,simulated
R2,-0.39545087517042193,FS1_HT1,11,simulated
RMSE,1.0450586206728965,FS1_HT1,11,simulated
RMSPE,4.79170887701412,FS1_HT1,11,simulated
RSR,1.1615952677292551,FS1_HT1,11,simulated
r,0.11743292529412078,FS1_HT1,11,simulated
r2,0.02498598209945419,FS1_HT1,11,simulated
CCC,0.28689102852301823,FS0_HT0,11,spectral
MAE,4.741204962596776,FS0_HT0,11,spectral
R2,0.06874010262169324,FS0_HT0,11,spectral
RMSE,6.0040268634555485,FS0_HT0,11,spectral
RMSPE,0.12054527102986112,FS0_HT0,11,spectral
RSR,0.9645618696772693,FS0_HT0,11,spectral
r,0.3490215736781724,FS0_HT0,11,spectral
r2,0.12378040069273473,FS0_HT0,11,spectral
CCC,0.2425601787547889,FS0_HT1,11,spectral
MAE,5.023674123103192,FS0_HT1,11,spectral
R2,-0.06399787417332495,FS0_HT1,11,spectral
RMSE,6.375262846508058,FS0_HT1,11,spectral
RMSPE,0.12670437221925007,FS0_HT1,11,spectral
RSR,1.0267918298900913,FS0_HT1,11,spectral
r,0.2911611710461117,FS0_HT1,11,spectral
r2,0.08912715943628609,FS0_HT1,11,spectral
CCC,0.23405613627470184,FS1_HT0,11,spectral
MAE,4.880869059950438,FS1_HT0,11,spectral
R2,0.011671046377818373,FS1_HT0,11,spectral
RMSE,6.199547695450119,FS1_HT0,11,spectral
RMSPE,0.12493445211206522,FS1_HT0,11,spectral
RSR,0.9936966692430905,FS1_HT0,11,spectral
r,0.28560326130312735,FS1_HT0,11,spectral
r2,0.08635576124570002,FS1_HT0,11,spectral
CCC,0.23440333918462636,FS1_HT1,11,spectral
MAE,4.82092146635236,FS1_HT1,11,spectral
R2,0.027061551394683515,FS1_HT1,11,spectral
RMSE,6.1500520128983585,FS1_HT1,11,spectral
RMSPE,0.12485147263992236,FS1_HT1,11,spectral
RSR,0.9861470258815768,FS1_HT1,11,spectral
r,0.2944558386285191,FS1_HT1,11,spectral
r2,0.089138937326556,FS1_HT1,11,spectral
CCC,0.3272336835989361,FS0_HT0,12,simulated
MAE,0.8276773467901426,FS0_HT0,12,simulated
R2,0.05052241403282372,FS0_HT0,12,simulated
RMSE,1.0195309427010044,FS0_HT0,12,simulated
RMSPE,5.562656354133136,FS0_HT0,12,simulated
RSR,0.9539422044373719,FS0_HT0,12,simulated
r,0.44616372194336995,FS0_HT0,12,simulated
r2,0.29107740397973025,FS0_HT0,12,simulated
CCC,0.38521436137276366,FS0_HT1,12,simulated
MAE,0.7761121629286961,FS0_HT1,12,simulated
R2,0.1715176910621386,FS0_HT1,12,simulated
RMSE,0.9591794646521878,FS0_HT1,12,simulated
RMSPE,4.2663900943777096,FS0_HT1,12,simulated
RSR,0.8965013819854194,FS0_HT1,12,simulated
r,0.525936079563063,FS0_HT1,12,simulated
r2,0.3514104454612762,FS0_HT1,12,simulated
CCC,0.02990589959920087,FS1_HT0,12,simulated
MAE,1.047294510175107,FS1_HT0,12,simulated
R2,-0.45868023862939766,FS1_HT0,12,simulated
RMSE,1.2861797862431377,FS1_HT0,12,simulated
RMSPE,7.1980764069849155,FS1_HT0,12,simulated
RSR,1.198269898085422,FS1_HT0,12,simulated
r,0.03647413243546667,FS1_HT0,12,simulated
r2,0.03819376577704463,FS1_HT0,12,simulated
CCC,-0.09685254358724839,FS1_HT1,12,simulated
MAE,0.9960288484575497,FS1_HT1,12,simulated
R2,-0.3335187604336833,FS1_HT1,12,simulated
RMSE,1.2392186770660953,FS1_HT1,12,simulated
RMSPE,3.26746142642545,FS1_HT1,12,simulated
RSR,1.1545063462663676,FS1_HT1,12,simulated
r,-0.1369227452742663,FS1_HT1,12,simulated
r2,0.02462228579430558,FS1_HT1,12,simulated
CCC,0.239940335724483,FS0_HT0,12,spectral
MAE,4.888229951490243,FS0_HT0,12,spectral
R2,0.012257056884248274,FS0_HT0,12,spectral
RMSE,6.230893620648363,FS0_HT0,12,spectral
RMSPE,0.12475661290084776,FS0_HT0,12,spectral
RSR,0.9918367992904734,FS0_HT0,12,spectral
r,0.29123704264599415,FS0_HT0,12,spectral
r2,0.09740510494936584,FS0_HT0,12,spectral
CCC,0.2582927939809285,FS0_HT1,12,spectral
MAE,4.8228153755114676,FS0_HT1,12,spectral
R2,0.04311086988046773,FS0_HT1,12,spectral
RMSE,6.1374438919346535,FS0_HT1,12,spectral
RMSPE,0.12381192151568218,FS0_HT1,12,spectral
RSR,0.976977996950756,FS0_HT1,12,spectral
r,0.31551868074503286,FS0_HT1,12,spectral
r2,0.1071485719341004,FS0_HT1,12,spectral
CCC,0.23221456809444402,FS1_HT0,12,spectral
MAE,4.952805529683404,FS1_HT0,12,spectral
R2,-0.04550399886761427,FS1_HT0,12,spectral
RMSE,6.376573073597994,FS1_HT0,12,spectral
RMSPE,0.12969355846488012,FS1_HT0,12,spectral
RSR,1.015735684683722,FS1_HT0,12,spectral
r,0.2863329926379676,FS1_HT0,12,spectral
r2,0.1013711739025609,FS1_HT0,12,spectral
CCC,0.23945703986198658,FS1_HT1,12,spectral
MAE,4.845761392629478,FS1_HT1,12,spectral
R2,0.024123339849117364,FS1_HT1,12,spectral
RMSE,6.194890343358407,FS1_HT1,12,spectral
RMSPE,0.12524546247227417,FS1_HT1,12,spectral
RSR,0.9860625891406561,FS1_HT1,12,spectral
r,0.291953003790917,FS1_HT1,12,spectral
r2,0.100464818408704,FS1_HT1,12,spectral
CCC,0.38365614141052784,FS0_HT0,13,simulated
MAE,0.7176330292576998,FS0_HT0,13,simulated
R2,0.11732616040070214,FS0_HT0,13,simulated
RMSE,0.9006498824303296,FS0_HT0,13,simulated
RMSPE,7.3078110104942855,FS0_HT0,13,simulated
RSR,0.9375896204674172,FS0_HT0,13,simulated
r,0.5068747571088233,FS0_HT0,13,simulated
r2,0.2587884369189698,FS0_HT0,13,simulated
CCC,0.38153165539949796,FS0_HT1,13,simulated
MAE,0.7761225778904388,FS0_HT1,13,simulated
R2,0.07366792594207272,FS0_HT1,13,simulated
RMSE,0.9294129212649302,FS0_HT1,13,simulated
RMSPE,13.59394356446511,FS0_HT1,13,simulated
RSR,0.9611733755063963,FS0_HT1,13,simulated
r,0.4465504878122678,FS0_HT1,13,simulated
r2,0.2031770095584867,FS0_HT1,13,simulated
CCC,-0.017537327800666924,FS1_HT0,13,simulated
MAE,0.9235450637333642,FS1_HT0,13,simulated
R2,-0.40623171931022306,FS1_HT0,13,simulated
RMSE,1.1370642396478736,FS1_HT0,13,simulated
RMSPE,8.468224098746228,FS1_HT0,13,simulated
RSR,1.1742723759509244,FS1_HT0,13,simulated
r,0.005883850744498259,FS1_HT0,13,simulated
r2,0.04103291252949086,FS1_HT0,13,simulated
CCC,-0.11103879063897282,FS1_HT1,13,simulated
MAE,0.931076640846201,FS1_HT1,13,simulated
R2,-0.45146269659110416,FS1_HT1,13,simulated
RMSE,1.146110566100747,FS1_HT1,13,simulated
RMSPE,8.003192730481505,FS1_HT1,13,simulated
RSR,1.2005042479947412,FS1_HT1,13,simulated
r,-0.13684429819000238,FS1_HT1,13,simulated
r2,0.06660478282075047,FS1_HT1,13,simulated
CCC,0.2685476246147203,FS0_HT0,13,spectral
MAE,4.764790227099327,FS0_HT0,13,spectral
R2,0.052108606254082424,FS0_HT0,13,spectral
RMSE,6.099324135081714,FS0_HT0,13,spectral
RMSPE,0.12424778271606443,FS0_HT0,13,spectral
RSR,0.9728650310528465,FS0_HT0,13,spectral
r,0.3297798787151865,FS0_HT0,13,spectral
r2,0.11236181688771048,FS0_HT0,13,spectral
CCC,0.2695023473227868,FS0_HT1,13,spectral
MAE,4.7684094981924945,FS0_HT1,13,spectral
R2,0.05633612335640477,FS0_HT1,13,spectral
RMSE,6.084222481595012,FS0_HT1,13,spectral
RMSPE,0.12314269690244421,FS0_HT1,13,spectral
RSR,0.9705485272797703,FS0_HT1,13,spectral
r,0.33206937632276556,FS0_HT1,13,spectral
r2,0.11507837826910772,FS0_HT1,13,spectral
CCC,0.21223566919230352,FS1_HT0,13,spectral
MAE,4.944470369812026,FS1_HT0,13,spectral
R2,-0.018360265279318687,FS1_HT0,13,spectral
RMSE,6.318335275139572,FS1_HT0,13,spectral
RMSPE,0.12667387101453798,FS1_HT0,13,spectral
RSR,1.0081418707912306,FS1_HT0,13,spectral
r,0.26346830539631233,FS1_HT0,13,spectral
r2,0.0740673736567678,FS1_HT0,13,spectral
CCC,0.22762671888498276,FS1_HT1,13,spectral
MAE,4.855688833768147,FS1_HT1,13,spectral
R2,0.01047895571833619,FS1_HT1,13,spectral
RMSE,6.227866352970404,FS1_HT1,13,spectral
RMSPE,0.12570678623958115,FS1_HT1,13,spectral
RSR,0.9935606309529501,FS1_HT1,13,spectral
r,0.2845786204743832,FS1_HT1,13,spectral
r2,0.08697982529354334,FS1_HT1,13,spectral
CCC,0.39548178965242087,FS0_HT0,14,simulated
MAE,0.7165606977677415,FS0_HT0,14,simulated
R2,0.14266140474092975,FS0_HT0,14,simulated
RMSE,0.8994605651548147,FS0_HT0,14,simulated
RMSPE,10.340968116552274,FS0_HT0,14,simulated
RSR,0.9188637398455597,FS0_HT0,14,simulated
r,0.5056983170272207,FS0_HT0,14,simulated
r2,0.2882433113322532,FS0_HT0,14,simulated
CCC,0.4049942983378031,FS0_HT1,14,simulated
MAE,0.7054083871841237,FS0_HT1,14,simulated
R2,0.1707606849721761,FS0_HT1,14,simulated
RMSE,0.893412486235581,FS0_HT1,14,simulated
RMSPE,4.513488018905171,FS0_HT1,14,simulated
RSR,0.9087113721916984,FS0_HT1,14,simulated
r,0.5133354539252276,FS0_HT1,14,simulated
r2,0.2772155959178803,FS0_HT1,14,simulated
CCC,-0.00850043475365675,FS1_HT0,14,simulated
MAE,0.9478731570685934,FS1_HT0,14,simulated
R2,-0.4075593940814503,FS1_HT0,14,simulated
RMSE,1.1440272501414763,FS1_HT0,14,simulated
RMSPE,20.037829372327593,FS1_HT0,14,simulated
RSR,1.180802292043916,FS1_HT0,14,simulated
r,0.009821681561389104,FS1_HT0,14,simulated
r2,0.03806200611275209,FS1_HT0,14,simulated
CCC,0.01778483507927422,FS1_HT1,14,simulated
MAE,0.948933167497594,FS1_HT1,14,simulated
R2,-0.42136074727818984,FS1_HT1,14,simulated
RMSE,1.1510272846419796,FS1_HT1,14,simulated
RMSPE,10.955718954826215,FS1_HT1,14,simulated
RSR,1.1838928431015843,FS1_HT1,14,simulated
r,0.043231706438205064,FS1_HT1,14,simulated
r2,0.02871396560562326,FS1_HT1,14,simulated
CCC,0.2425078569894541,FS0_HT0,14,spectral
MAE,4.837855053120256,FS0_HT0,14,spectral
R2,0.036569442657702324,FS0_HT0,14,spectral
RMSE,6.148254606166143,FS0_HT0,14,spectral
RMSPE,0.12451432393522048,FS0_HT0,14,spectral
RSR,0.9810619347148094,FS0_HT0,14,spectral
r,0.3041919644499317,FS0_HT0,14,spectral
r2,0.09463992671379332,FS0_HT0,14,spectral
CCC,0.24583907997688578,FS0_HT1,14,spectral
MAE,4.787329715123051,FS0_HT1,14,spectral
R2,0.04210334196738454,FS0_HT1,14,spectral
RMSE,6.137201044763538,FS0_HT1,14,spectral
RMSPE,0.12418471002802871,FS0_HT1,14,spectral
RSR,0.9785563879840083,FS0_HT1,14,spectral
r,0.30579431344817315,FS0_HT1,14,spectral
r2,0.09451587678725518,FS0_HT1,14,spectral
CCC,0.25639154962074356,FS1_HT0,14,spectral
MAE,4.784687873995163,FS1_HT0,14,spectral
R2,0.062185046949126056,FS1_HT0,14,spectral
RMSE,6.072883756923938,FS1_HT0,14,spectral
RMSPE,0.1235669059039282,FS1_HT0,14,spectral
RSR,0.9680605502758748,FS1_HT0,14,spectral
r,0.32147498077135017,FS1_HT0,14,spectral
r2,0.10584600231701716,FS1_HT0,14,spectral
CCC,0.2724513374426052,FS1_HT1,14,spectral
MAE,4.762535647118208,FS1_HT1,14,spectral
R2,0.08295953832004163,FS1_HT1,14,spectral
RMSE,6.000531258250308,FS1_HT1,14,spectral
RMSPE,0.1223973586150577,FS1_HT1,14,spectral
RSR,0.9573489599999574,FS1_HT1,14,spectral
r,0.3429253422378952,FS1_HT1,14,spectral
r2,0.11938424110901262,FS1_HT1,14,spectral
CCC,0.33790096295253846,FS0_HT0,15,simulated
MAE,0.8398455762071999,FS0_HT0,15,simulated
R2,0.07744221321973936,FS0_HT0,15,simulated
RMSE,1.0047542548180228,FS0_HT0,15,simulated
RMSPE,4.447283257684911,FS0_HT0,15,simulated
RSR,0.9557172835283261,FS0_HT0,15,simulated
r,0.41747531355223594,FS0_HT0,15,simulated
r2,0.2035300279747462,FS0_HT0,15,simulated
CCC,0.3740387749620149,FS0_HT1,15,simulated
MAE,0.821534041743397,FS0_HT1,15,simulated
R2,-0.018219939090305726,FS0_HT1,15,simulated
RMSE,1.0054823972813118,FS0_HT1,15,simulated
RMSPE,5.593922249865278,FS0_HT1,15,simulated
RSR,0.973813293042104,FS0_HT1,15,simulated
r,0.5201608781316476,FS0_HT1,15,simulated
r2,0.3248297962963641,FS0_HT1,15,simulated
CCC,0.09970072336674682,FS1_HT0,15,simulated
MAE,0.9638071057233504,FS1_HT0,15,simulated
R2,-0.3849504731938218,FS1_HT0,15,simulated
RMSE,1.2122490594634552,FS1_HT0,15,simulated
RMSPE,5.762599874300138,FS1_HT0,15,simulated
RSR,1.1641227433275365,FS1_HT0,15,simulated
r,0.11414995626305538,FS1_HT0,15,simulated
r2,0.05718124293743596,FS1_HT0,15,simulated
CCC,-0.08452360794260096,FS1_HT1,15,simulated
MAE,0.9581482043842551,FS1_HT1,15,simulated
R2,-0.4298907740232939,FS1_HT1,15,simulated
RMSE,1.2430402252097728,FS1_HT1,15,simulated
RMSPE,4.327951211784796,FS1_HT1,15,simulated
RSR,1.1912590014038622,FS1_HT1,15,simulated
r,-0.10072228138620103,FS1_HT1,15,simulated
r2,0.034028790110441236,FS1_HT1,15,simulated
CCC,0.2884962869086272,FS0_HT0,15,spectral
MAE,4.752379808445921,FS0_HT0,15,spectral
R2,0.07654974284150548,FS0_HT0,15,spectral
RMSE,6.009363351317466,FS0_HT0,15,spectral
RMSPE,0.12055114110078387,FS0_HT0,15,spectral
RSR,0.9607145537678964,FS0_HT0,15,spectral
r,0.35108723988521,FS0_HT0,15,spectral
r2,0.12601291230119555,FS0_HT0,15,spectral
CCC,0.2618825701516216,FS0_HT1,15,spectral
MAE,5.06695310777699,FS0_HT1,15,spectral
R2,-0.04375505444913055,FS0_HT1,15,spectral
RMSE,6.378244313044158,FS0_HT1,15,spectral
RMSPE,0.12713922270197484,FS0_HT1,15,spectral
RSR,1.0190468158203978,FS0_HT1,15,spectral
r,0.3047679248155416,FS0_HT1,15,spectral
r2,0.09879573940243054,FS0_HT1,15,spectral
CCC,0.2906046064803668,FS1_HT0,15,spectral
MAE,4.743623925427445,FS1_HT0,15,spectral
R2,0.092585867175026,FS1_HT0,15,spectral
RMSE,5.956659404804212,FS1_HT0,15,spectral
RMSPE,0.11924762284483173,FS1_HT0,15,spectral
RSR,0.952425443391076,FS1_HT0,15,spectral
r,0.3599489362563226,FS1_HT0,15,spectral
r2,0.1318023142559634,FS1_HT0,15,spectral
CCC,0.279932558114127,FS1_HT1,15,spectral
MAE,4.869508009463752,FS1_HT1,15,spectral
R2,0.01629822328671917,FS1_HT1,15,spectral
RMSE,6.198606808471906,FS1_HT1,15,spectral
RMSPE,0.12413757560591451,FS1_HT1,15,spectral
RSR,0.9887746715783228,FS1_HT1,15,spectral
r,0.3309006414195704,FS1_HT1,15,spectral
r2,0.11755717950884761,FS1_HT1,15,spectral
CCC,0.42137679686436014,FS0_HT0,16,simulated
MAE,0.6612100507290772,FS0_HT0,16,simulated
R2,0.27184072944283627,FS0_HT0,16,simulated
RMSE,0.8204894528639596,FS0_HT0,16,simulated
RMSPE,2.1908957761040186,FS0_HT0,16,simulated
RSR,0.8520341268669785,FS0_HT0,16,simulated
r,0.5924170865507266,FS0_HT0,16,simulated
r2,0.3623802408813309,FS0_HT0,16,simulated
CCC,0.4122299908786912,FS0_HT1,16,simulated
MAE,0.691455901388382,FS0_HT1,16,simulated
R2,0.17915967915061398,FS0_HT1,16,simulated
RMSE,0.8719316007356346,FS0_HT1,16,simulated
RMSPE,4.776045877680334,FS0_HT1,16,simulated
RSR,0.9031200113511995,FS0_HT1,16,simulated
r,0.5449058853379266,FS0_HT1,16,simulated
r2,0.30365795130969364,FS0_HT1,16,simulated
CCC,0.08684740693249393,FS1_HT0,16,simulated
MAE,0.8857767737960464,FS1_HT0,16,simulated
R2,-0.30586250435569406,FS1_HT0,16,simulated
RMSE,1.1068544836158223,FS1_HT0,16,simulated
